t,frame,offset,heading,steer_cmd,servo_target_deg,servo_actual_deg,throttle,rows_found,lane_width_px,lines_visible
19.7303,321,0.04135,0.34044,0.14503,72.82,72.00,0.1348,15,83.77,1
19.7867,322,0.03899,0.33833,0.13412,72.99,72.00,0.1359,15,83.86,1
19.8441,323,0.04821,0.36528,0.16688,72.50,72.00,0.1325,15,83.84,1
19.9022,324,0.03877,0.44057,0.12698,73.10,73.00,0.1367,16,83.76,1
19.9628,325,0.04307,0.44288,0.14478,72.83,72.00,0.1348,15,83.89,1
20.0272,326,0.03992,0.39997,0.13255,73.01,73.00,0.1361,15,84.05,1
20.0847,327,0.04443,0.40658,0.15009,72.75,72.00,0.1342,15,84.13,1
20.1416,328,0.03699,0.48847,0.12229,73.17,73.00,0.1372,16,83.84,1
20.2003,329,0.02807,0.55207,0.09518,73.57,73.00,0.1400,17,83.55,1
20.2578,330,0.02958,0.48669,0.11028,73.35,73.00,0.1384,15,83.73,1
20.3159,331,0.02994,0.43034,0.11770,73.23,73.00,0.1376,15,83.80,1
20.3746,332,0.03028,0.38611,0.12323,73.15,73.00,0.1371,15,83.89,1
20.4311,333,0.03038,0.35257,0.12658,73.10,73.00,0.1367,15,84.02,1
20.4902,334,0.00000,0.45563,0.02181,74.67,74.00,0.1477,17,84.13,1
20.5481,335,0.00000,0.41161,0.07109,73.93,73.00,0.1425,15,84.19,1
20.6059,336,0.00000,0.49452,0.02063,74.69,74.00,0.1478,17,84.28,1
20.6632,337,0.00000,0.51805,0.03530,74.47,74.00,0.1463,16,84.39,1
20.7272,338,0.00000,0.44791,0.10490,73.43,73.00,0.1390,15,84.43,1
20.7895,339,0.00000,0.46689,0.09113,73.63,73.00,0.1404,16,84.64,1
20.8487,340,0.00000,0.40794,0.13923,72.91,72.00,0.1354,15,84.59,1
20.9060,341,0.00000,0.44739,0.11138,73.33,73.00,0.1383,16,84.63,1
20.9621,342,0.00000,0.47498,0.08958,73.66,73.00,0.1406,16,84.65,1
21.0196,343,0.00000,0.42104,0.13781,72.93,72.00,0.1355,15,84.73,1
21.0762,344,0.00000,0.45192,0.10464,73.43,73.00,0.1390,16,84.71,1
21.1309,345,0.00000,0.48144,0.11049,73.34,73.00,0.1384,16,84.34,1
21.1854,346,0.00000,0.52543,0.10694,73.40,73.00,0.1388,17,84.44,1
21.2419,347,0.00000,0.44820,0.12994,73.05,73.00,0.1364,15,84.53,1
21.2999,348,0.00000,0.45893,0.09504,73.57,73.00,0.1400,16,84.63,1
21.3559,349,0.00000,0.47126,0.07346,73.90,73.00,0.1423,16,84.74,1
21.4152,350,0.00000,0.40738,0.12258,73.16,73.00,0.1371,15,84.88,1
21.4683,351,0.00000,0.48559,0.06587,74.01,74.00,0.1431,17,84.91,1
21.5211,352,-0.02470,0.53873,0.01448,74.78,74.00,0.1485,17,84.83,1
21.5751,353,-0.02451,0.53129,0.03346,74.50,74.00,0.1465,16,84.86,1
21.6306,354,0.00000,0.53364,0.08101,73.78,73.00,0.1415,16,84.87,1
21.6862,355,0.00000,0.46042,0.14853,72.77,72.00,0.1344,15,84.91,1
21.7422,356,0.00000,0.39509,0.17824,72.33,72.00,0.1313,15,84.89,1
21.7994,357,0.00000,0.46003,0.15822,72.63,72.00,0.1334,16,84.94,1
21.8554,358,0.00000,0.47445,0.11994,73.20,73.00,0.1374,16,84.92,1
21.9139,359,0.00000,0.41017,0.14282,72.86,72.00,0.1350,15,85.05,1
21.9707,360,0.02787,0.36960,0.17971,72.30,72.00,0.1311,15,84.98,1
22.0270,361,0.00000,0.41591,0.10597,73.41,73.00,0.1389,16,85.08,1
22.0870,362,0.00000,0.45336,0.07766,73.84,73.00,0.1418,16,85.04,1
22.1404,363,0.00000,0.40550,0.11888,73.22,73.00,0.1375,15,85.07,1
22.1957,364,0.00000,0.42611,0.08304,73.75,73.00,0.1413,16,85.04,1
22.2494,365,0.00000,0.48672,0.09101,73.63,73.00,0.1404,16,85.06,1
22.3046,366,0.00000,0.50551,0.07907,73.81,73.00,0.1417,16,85.05,1
22.3598,367,0.00000,0.51582,0.07312,73.90,73.00,0.1423,16,84.98,1
22.4155,368,0.00000,0.52056,0.07880,73.82,73.00,0.1417,16,85.09,1
22.4707,369,0.00000,0.45350,0.13158,73.03,73.00,0.1362,15,85.10,1
22.5228,370,0.00000,0.50957,0.07387,73.89,73.00,0.1422,17,85.11,1
22.5756,371,0.00000,0.53872,0.09493,73.58,73.00,0.1400,17,85.12,1
22.6298,372,0.00000,0.52270,0.08630,73.71,73.00,0.1409,16,85.11,1
22.6839,373,0.00000,0.45071,0.13811,72.93,72.00,0.1355,15,85.10,1
22.7464,374,0.00000,0.46582,0.12054,73.19,73.00,0.1373,16,85.01,1
22.8024,375,0.00000,0.47123,0.09729,73.54,73.00,0.1398,16,85.24,1
22.8586,376,0.00000,0.48112,0.09082,73.64,73.00,0.1405,16,85.21,1
22.9148,377,0.00000,0.47575,0.08198,73.77,73.00,0.1414,16,85.20,1
22.9716,378,0.00000,0.40986,0.13509,72.97,72.00,0.1358,15,85.24,1
23.0272,379,0.02075,0.37045,0.18151,72.28,72.00,0.1309,15,85.23,1
23.0854,380,0.00000,0.39990,0.11958,73.21,73.00,0.1374,16,85.24,1
23.1430,381,0.00000,0.43758,0.09770,73.53,73.00,0.1397,16,85.14,1
23.1978,382,0.00000,0.47209,0.09041,73.64,73.00,0.1405,16,85.14,1
23.2553,383,0.00000,0.49784,0.08355,73.75,73.00,0.1412,16,85.17,1
23.3130,384,0.00000,0.50975,0.08940,73.66,73.00,0.1406,16,85.12,1
23.3705,385,0.00000,0.51987,0.09064,73.64,73.00,0.1405,16,85.14,1
23.4329,386,0.00000,0.45204,0.14204,72.87,72.00,0.1351,15,85.16,1
23.4899,387,0.03152,0.42902,0.21253,71.81,71.00,0.1277,15,85.20,1
23.5502,388,0.00000,0.45878,0.12831,73.08,73.00,0.1365,16,85.21,1
23.6088,389,0.02370,0.39191,0.15715,72.64,72.00,0.1335,15,85.26,1
23.6706,390,0.02782,0.34658,0.16349,72.55,72.00,0.1328,15,85.29,1
23.7327,391,0.00000,0.42198,0.09947,73.51,73.00,0.1396,17,85.31,1
23.7925,392,0.00000,0.45990,0.07136,73.93,73.00,0.1425,16,85.24,1
23.8517,393,0.00000,0.40040,0.10438,73.43,73.00,0.1390,15,85.25,1
23.9129,394,0.02979,0.40180,0.17607,72.36,72.00,0.1315,15,85.30,1
23.9735,395,0.03280,0.35840,0.17509,72.37,72.00,0.1316,15,85.33,1
24.0380,396,0.04291,0.36635,0.19975,72.00,72.00,0.1290,15,85.24,1
24.1074,397,0.04412,0.35001,0.18797,72.18,72.00,0.1303,15,85.29,1
24.1750,398,0.02517,0.39020,0.11192,73.32,73.00,0.1382,16,85.20,1
24.2354,399,0.00000,0.43806,0.06900,73.97,73.00,0.1428,16,84.96,1
24.2946,400,0.00000,0.39894,0.09448,73.58,73.00,0.1401,14,84.99,1
24.3532,401,0.02516,0.36560,0.13628,72.96,72.00,0.1357,15,84.93,1
24.4132,402,0.02617,0.33108,0.13987,72.90,72.00,0.1353,15,84.99,1
24.4775,403,0.02558,0.31063,0.13718,72.94,72.00,0.1356,15,85.01,1
24.5464,404,0.00000,0.35282,0.08867,73.67,73.00,0.1407,16,84.90,1
24.6230,405,0.00000,0.42085,0.08724,73.69,73.00,0.1408,16,84.98,1
24.6905,406,0.00000,0.47202,0.08958,73.66,73.00,0.1406,16,85.04,1
24.7493,407,0.00000,0.30707,0.08731,73.69,73.00,0.1408,15,84.86,1
24.8147,408,0.00000,0.41323,0.03166,74.53,74.00,0.1467,16,84.79,1
24.8763,409,-0.04020,0.38862,-0.03290,76.15,76.00,0.1465,16,84.67,1
24.9433,410,-0.04212,0.36312,-0.00562,75.20,75.00,0.1494,16,84.70,1
25.0054,411,-0.04377,0.43380,0.01168,74.82,74.00,0.1488,16,84.66,1
25.0641,412,-0.04720,0.61744,0.01606,74.76,74.00,0.1483,15,84.50,1
25.1265,413,-0.07615,0.49130,-0.07018,77.46,77.00,0.1426,15,84.38,1
25.1880,414,-0.05581,0.31502,0.03229,74.52,74.00,0.1466,14,84.82,1
25.2495,415,-0.04267,0.51456,0.08494,73.73,73.00,0.1411,13,85.67,1
25.3109,416,-0.05970,0.34361,0.01997,74.70,74.00,0.1479,17,85.94,1
25.3729,417,-0.06258,0.38478,0.01856,74.72,74.00,0.1481,15,85.89,1
25.4336,418,-0.05185,0.27016,0.06372,74.04,74.00,0.1433,14,86.39,1
25.4920,419,-0.06677,0.22231,0.00875,74.87,74.00,0.1491,15,86.84,1
25.5533,420,-0.05870,0.41437,0.04585,74.31,74.00,0.1452,14,87.66,1
25.6145,421,-0.06006,0.32461,0.04086,74.39,74.00,0.1457,14,87.85,1
25.6760,422,-0.04192,0.37298,0.10480,73.43,73.00,0.1390,13,88.00,1
25.7409,423,-0.02233,0.65677,0.15993,72.60,72.00,0.1332,14,88.91,1
25.8064,424,-0.03034,0.67583,0.10447,73.43,73.00,0.1390,15,88.89,1
25.8820,425,-0.02885,0.80975,0.09682,73.55,73.00,0.1398,14,88.15,1
25.9508,426,-0.03427,0.76926,0.06954,73.96,73.00,0.1427,15,88.00,1
26.0163,427,-0.03933,0.73180,0.05018,74.25,74.00,0.1447,15,87.86,1
26.0801,428,-0.02945,0.55848,0.08608,73.71,73.00,0.1410,15,88.52,1
26.1427,429,-0.02273,0.40520,0.10324,73.45,73.00,0.1392,15,89.37,1
26.2041,430,0.00000,0.33425,0.12786,73.08,73.00,0.1366,15,89.92,1
26.2621,431,0.00000,0.29430,0.12370,73.14,73.00,0.1370,15,90.43,1
26.3206,432,0.00000,0.29033,0.12953,73.06,73.00,0.1364,15,91.08,1
26.3802,433,0.00000,0.27693,0.11891,73.22,73.00,0.1375,15,91.53,1
26.4447,434,0.00000,0.27936,0.10716,73.39,73.00,0.1387,15,91.88,1
26.5062,435,0.00000,0.30072,0.11056,73.34,73.00,0.1384,15,92.01,1
26.5671,436,0.00000,0.29708,0.09970,73.50,73.00,0.1395,15,92.35,1
26.6288,437,0.00000,0.32705,0.10033,73.50,73.00,0.1395,15,92.86,1
26.6876,438,0.00000,0.32354,0.09474,73.58,73.00,0.1401,15,93.08,1
26.7435,439,0.00000,0.31627,0.08750,73.69,73.00,0.1408,15,93.27,1
26.7992,440,0.00000,0.31689,0.08442,73.73,73.00,0.1411,15,93.45,1
26.8567,441,0.00000,0.31241,0.08451,73.73,73.00,0.1411,15,93.58,1
26.9126,442,0.00000,0.33185,0.09237,73.61,73.00,0.1403,15,93.93,1
26.9705,443,0.00000,0.32333,0.09001,73.65,73.00,0.1405,15,94.09,1
27.0264,444,0.00000,0.31649,0.08943,73.66,73.00,0.1406,15,94.16,1
27.0850,445,0.00000,0.31459,0.08824,73.68,73.00,0.1407,15,94.26,1
27.1511,446,-0.02225,0.26675,0.05200,74.22,74.00,0.1445,15,94.36,1
27.2104,447,0.00000,0.30125,0.08579,73.71,73.00,0.1410,15,94.63,1
27.2696,448,-0.02445,0.26707,0.05140,74.23,74.00,0.1446,15,94.73,1
27.3311,449,0.00000,0.30400,0.09277,73.61,73.00,0.1403,15,94.97,1
27.3891,450,0.00000,0.31176,0.09426,73.59,73.00,0.1401,15,94.98,1
27.4510,451,0.00000,0.28055,0.08846,73.67,73.00,0.1407,15,95.15,1
27.5199,452,0.00000,0.28999,0.09378,73.59,73.00,0.1402,15,95.14,1
27.5810,453,0.00000,0.30208,0.08907,73.66,73.00,0.1406,15,95.07,1
27.6383,454,0.00000,0.30495,0.09212,73.62,73.00,0.1403,15,95.04,1
27.6938,455,0.00000,0.30946,0.09679,73.55,73.00,0.1398,15,95.08,1
27.7521,456,0.00000,0.28060,0.09184,73.62,73.00,0.1404,15,95.27,1
27.8114,457,0.00000,0.30477,0.10630,73.41,73.00,0.1388,15,95.42,1
27.8764,458,0.00000,0.30631,0.09733,73.54,73.00,0.1398,15,95.35,1
27.9355,459,0.00000,0.32509,0.10515,73.42,73.00,0.1390,15,95.53,1
27.9933,460,0.00000,0.27431,0.07956,73.81,73.00,0.1416,15,95.57,1
28.0518,461,0.00000,0.27995,0.08563,73.72,73.00,0.1410,15,95.52,1
28.1084,462,-0.03219,0.18275,0.02161,74.68,74.00,0.1477,15,95.02,1
28.1656,463,-0.02994,0.19027,0.04044,74.39,74.00,0.1458,15,95.22,1
28.2238,464,-0.02855,0.20048,0.05150,74.23,74.00,0.1446,15,95.34,1
28.2812,465,0.00000,0.27852,0.10764,73.39,73.00,0.1387,15,95.46,1
28.3366,466,0.00000,0.26562,0.10021,73.50,73.00,0.1395,15,95.58,1
28.3949,467,-0.02246,0.24360,0.06835,73.97,73.00,0.1428,15,95.52,1
28.4523,468,-0.02290,0.24357,0.06675,74.00,73.00,0.1430,15,95.65,1
28.5071,469,0.00000,0.28896,0.10273,73.46,73.00,0.1392,15,95.80,1
28.5686,470,0.00000,0.27191,0.09482,73.58,73.00,0.1400,15,95.82,1
28.6246,471,-0.02397,0.24501,0.05727,74.14,74.00,0.1440,15,95.65,1
28.6810,472,0.00000,0.28915,0.09629,73.56,73.00,0.1399,15,95.78,1
28.7388,473,0.00000,0.30543,0.09763,73.54,73.00,0.1397,15,95.76,1
28.7949,474,0.00000,0.32848,0.10443,73.43,73.00,0.1390,15,95.88,1
28.8530,475,0.00000,0.35021,0.10769,73.38,73.00,0.1387,15,95.98,1
28.9091,476,0.00000,0.34438,0.09877,73.52,73.00,0.1396,15,95.90,1
28.9640,477,0.00000,0.29671,0.08698,73.70,73.00,0.1409,15,95.92,1
29.0203,478,-0.02167,0.25627,0.05019,74.25,74.00,0.1447,15,95.86,1
29.0785,479,-0.02248,0.24277,0.05220,74.22,74.00,0.1445,15,95.96,1
29.1346,480,-0.02288,0.23407,0.05464,74.18,74.00,0.1443,15,96.05,1
29.1909,481,-0.02277,0.23046,0.05798,74.13,74.00,0.1439,15,96.15,1
29.2531,482,-0.02360,0.22283,0.05717,74.14,74.00,0.1440,15,96.22,1
29.3096,483,-0.02100,0.25776,0.06816,73.98,73.00,0.1428,15,96.13,1
29.3669,484,0.00000,0.29114,0.09964,73.51,73.00,0.1395,15,96.12,1
29.4242,485,0.00000,0.31761,0.10778,73.38,73.00,0.1387,15,96.20,1
29.4818,486,0.00000,0.33426,0.10977,73.35,73.00,0.1385,15,96.28,1
29.5381,487,0.00000,0.32994,0.09788,73.53,73.00,0.1397,15,96.21,1
29.5940,488,0.00000,0.32710,0.08938,73.66,73.00,0.1406,15,96.10,1
29.6520,489,0.00000,0.32508,0.08246,73.76,73.00,0.1413,15,96.04,1
29.7087,490,0.00000,0.32260,0.07977,73.80,73.00,0.1416,15,95.94,1
29.7635,491,0.00000,0.33988,0.08721,73.69,73.00,0.1408,15,96.05,1
29.8210,492,0.00000,0.34923,0.08911,73.66,73.00,0.1406,15,96.15,1
29.8780,493,0.00000,0.35694,0.09145,73.63,73.00,0.1404,15,96.26,1
29.9418,494,0.00000,0.34312,0.08427,73.74,73.00,0.1412,15,96.18,1
29.9960,495,0.00000,0.32729,0.07900,73.81,73.00,0.1417,15,96.07,1
30.0505,496,0.00000,0.31974,0.07924,73.81,73.00,0.1417,15,96.03,1
30.1070,497,0.00000,0.31717,0.07704,73.84,73.00,0.1419,15,95.93,1
30.1616,498,0.00000,0.31256,0.08030,73.80,73.00,0.1416,15,95.84,1
30.2185,499,0.00000,0.33005,0.08736,73.69,73.00,0.1408,15,95.96,1
30.2752,500,0.00000,0.33820,0.09253,73.61,73.00,0.1403,15,96.01,1
30.3324,501,0.00000,0.32992,0.08766,73.69,73.00,0.1408,15,95.93,1
30.3917,502,0.00000,0.31958,0.08437,73.73,73.00,0.1411,15,95.88,1
30.4507,503,0.00000,0.33022,0.09082,73.64,73.00,0.1405,15,95.98,1
30.5112,504,0.00000,0.26986,0.07220,73.92,73.00,0.1424,15,95.92,1
30.5707,505,0.00000,0.29950,0.08409,73.74,73.00,0.1412,15,96.06,1
30.6345,506,0.00000,0.30257,0.08387,73.74,73.00,0.1412,15,95.95,1
30.6905,507,0.00000,0.30674,0.08285,73.76,73.00,0.1413,15,95.93,1
30.7474,508,0.00000,0.30689,0.08282,73.76,73.00,0.1413,15,95.87,1
30.8039,509,0.00000,0.30524,0.08608,73.71,73.00,0.1410,15,95.80,1
30.8620,510,0.00000,0.30489,0.08302,73.75,73.00,0.1413,15,95.78,1
30.9214,511,0.00000,0.30896,0.08455,73.73,73.00,0.1411,15,95.74,1
30.9851,512,0.00000,0.31113,0.07920,73.81,73.00,0.1417,15,95.62,1
31.0478,513,0.00000,0.30933,0.08375,73.74,73.00,0.1412,15,95.56,1
31.1081,514,-0.02487,0.25862,0.04299,74.36,74.00,0.1455,15,95.07,1
31.1656,515,-0.02234,0.27429,0.05692,74.15,74.00,0.1440,15,95.10,1
31.2209,516,-0.02013,0.28908,0.06647,74.00,74.00,0.1430,15,95.13,1
31.2776,517,0.00000,0.30207,0.08917,73.66,73.00,0.1406,15,95.15,1
31.3427,518,0.00000,0.30604,0.08873,73.67,73.00,0.1407,15,95.18,1
31.3983,519,0.00000,0.30635,0.08999,73.65,73.00,0.1406,15,95.21,1
31.4542,520,0.00000,0.31003,0.08918,73.66,73.00,0.1406,15,95.23,1
31.5104,521,0.00000,0.31103,0.08964,73.66,73.00,0.1406,15,95.27,1
31.5670,522,0.00000,0.32966,0.09663,73.55,73.00,0.1399,15,95.46,1
31.6241,523,0.00000,0.32224,0.08997,73.65,73.00,0.1406,15,95.46,1
31.6853,524,0.00000,0.27507,0.07155,73.93,73.00,0.1425,15,95.46,1
31.7491,525,0.00000,0.28061,0.07935,73.81,73.00,0.1417,15,95.43,1
31.8100,526,0.00000,0.29180,0.08278,73.76,73.00,0.1413,15,95.40,1
31.8741,527,-0.02213,0.24831,0.05188,74.22,74.00,0.1446,15,95.40,1
31.9347,528,0.00000,0.27846,0.08985,73.65,73.00,0.1406,15,95.52,1
31.9934,529,-0.02262,0.24325,0.05137,74.23,74.00,0.1446,15,95.52,1
32.0583,530,0.00000,0.26620,0.08144,73.78,73.00,0.1414,15,95.51,1
32.1180,531,0.00000,0.30283,0.09488,73.58,73.00,0.1400,15,95.66,1
32.1765,532,0.00000,0.33223,0.09947,73.51,73.00,0.1396,15,95.84,1
32.2386,533,-0.02226,0.28360,0.04791,74.28,74.00,0.1450,15,95.38,1
32.2998,534,0.00000,0.31104,0.08608,73.71,73.00,0.1410,15,95.55,1
32.3601,535,0.00000,0.30846,0.08846,73.67,73.00,0.1407,15,95.49,1
32.4218,536,-0.02413,0.25884,0.04258,74.36,74.00,0.1455,15,95.00,1
32.4865,537,0.00000,0.29865,0.08108,73.78,73.00,0.1415,15,95.15,1
32.5515,538,0.00000,0.30310,0.08616,73.71,73.00,0.1410,15,95.18,1
32.6164,539,0.00000,0.31053,0.08940,73.66,73.00,0.1406,15,95.19,1
32.6788,540,0.00000,0.30716,0.09027,73.65,73.00,0.1405,15,95.22,1
32.7433,541,-0.02988,0.41821,0.02203,74.67,74.00,0.1477,15,94.65,1
32.8141,542,-0.02242,0.41669,0.05840,74.12,74.00,0.1439,15,94.93,1
32.8835,543,-0.02904,0.32728,0.03617,74.46,74.00,0.1462,15,94.54,1
32.9602,544,-0.02410,0.31328,0.05871,74.12,74.00,0.1438,15,94.63,1
33.0232,545,0.00000,0.32650,0.09647,73.55,73.00,0.1399,15,94.89,1
33.0878,546,0.00000,0.32553,0.09455,73.58,73.00,0.1401,15,95.00,1
33.1522,547,0.00000,0.28139,0.08453,73.73,73.00,0.1411,15,95.20,1
33.2182,548,0.00000,0.29125,0.08948,73.66,73.00,0.1406,15,95.20,1
33.2829,549,0.00000,0.29772,0.08897,73.67,73.00,0.1407,15,95.23,1
33.3464,550,0.00000,0.31758,0.09450,73.58,73.00,0.1401,15,95.42,1
33.4159,551,0.00000,0.33429,0.09599,73.56,73.00,0.1399,15,95.60,1
33.4774,552,0.00000,0.34097,0.09282,73.61,73.00,0.1403,15,95.74,1
33.5380,553,0.00000,0.33363,0.08131,73.78,73.00,0.1415,15,95.67,1
33.6082,554,0.00000,0.34466,0.08324,73.75,73.00,0.1413,15,95.81,1
33.6686,555,0.00000,0.33508,0.07509,73.87,73.00,0.1421,15,95.79,1
33.7264,556,0.00000,0.34794,0.07594,73.86,73.00,0.1420,15,95.94,1
33.7882,557,0.00000,0.33574,0.07168,73.92,73.00,0.1425,15,95.91,1
33.8486,558,0.00000,0.32458,0.07234,73.91,73.00,0.1424,15,95.86,1
33.9168,559,0.00000,0.31922,0.07303,73.90,73.00,0.1423,15,95.82,1
33.9747,560,0.00000,0.32485,0.08227,73.77,73.00,0.1414,15,95.94,1
34.0355,561,0.00000,0.31272,0.07904,73.81,73.00,0.1417,15,95.86,1
34.0922,562,0.00000,0.31038,0.07540,73.87,73.00,0.1421,15,95.84,1
34.1494,563,0.00000,0.30582,0.07359,73.90,73.00,0.1423,15,95.83,1
34.2054,564,0.00000,0.31959,0.08144,73.78,73.00,0.1414,15,95.94,1
34.2621,565,0.00000,0.31812,0.07898,73.82,73.00,0.1417,15,95.90,1
34.3258,566,0.00000,0.33349,0.08609,73.71,73.00,0.1410,15,96.02,1
34.3829,567,0.00000,0.33802,0.08909,73.66,73.00,0.1406,15,96.08,1
34.4386,568,0.00000,0.33819,0.08787,73.68,73.00,0.1408,15,96.17,1
34.4952,569,0.00000,0.33370,0.07941,73.81,73.00,0.1417,15,96.15,1
34.5503,570,0.00000,0.34547,0.08030,73.80,73.00,0.1416,15,96.25,1
34.6068,571,0.00000,0.34846,0.08394,73.74,73.00,0.1412,15,96.34,1
34.6631,572,0.00000,0.28265,0.06408,74.04,74.00,0.1433,15,96.22,1
34.7196,573,0.00000,0.28226,0.06853,73.97,73.00,0.1428,15,96.12,1
34.7768,574,0.00000,0.28713,0.07164,73.93,73.00,0.1425,15,96.04,1
34.8323,575,0.00000,0.30377,0.08237,73.76,73.00,0.1414,15,96.16,1
34.8889,576,0.00000,0.32158,0.08725,73.69,73.00,0.1408,15,96.26,1
34.9463,577,0.00000,0.31377,0.08135,73.78,73.00,0.1415,15,96.18,1
35.0115,578,0.00000,0.30402,0.07783,73.83,73.00,0.1418,15,96.07,1
35.0704,579,0.00000,0.30883,0.07463,73.88,73.00,0.1422,15,96.02,1
35.1268,580,0.00000,0.30599,0.07395,73.89,73.00,0.1422,15,95.95,1
35.1846,581,0.00000,0.30711,0.07346,73.90,73.00,0.1423,15,95.90,1
35.2430,582,0.00000,0.30304,0.07669,73.85,73.00,0.1419,15,95.87,1
35.2997,583,0.00000,0.30672,0.07827,73.83,73.00,0.1418,15,95.85,1
35.3572,584,0.00000,0.30962,0.07928,73.81,73.00,0.1417,15,95.80,1
35.4162,585,0.00000,0.30915,0.07767,73.83,73.00,0.1418,15,95.79,1
35.4715,586,0.00000,0.30667,0.07615,73.86,73.00,0.1420,15,95.74,1
35.5273,587,0.00000,0.30936,0.07716,73.84,73.00,0.1419,15,95.74,1
35.5835,588,0.00000,0.30932,0.07768,73.83,73.00,0.1418,15,95.69,1
35.6387,589,0.00000,0.30863,0.07772,73.83,73.00,0.1418,15,95.66,1
35.7003,590,0.00000,0.32688,0.08774,73.68,73.00,0.1408,15,95.81,1
35.7563,591,0.00000,0.32538,0.08088,73.79,73.00,0.1415,15,95.74,1
35.8129,592,0.00000,0.31764,0.08062,73.79,73.00,0.1415,15,95.70,1
35.8703,593,0.00000,0.32656,0.08874,73.67,73.00,0.1407,15,95.84,1
35.9253,594,0.00000,0.32360,0.08389,73.74,73.00,0.1412,15,95.83,1
35.9807,595,0.00000,0.33673,0.08786,73.68,73.00,0.1408,15,95.97,1
36.0376,596,0.00000,0.32312,0.07957,73.81,73.00,0.1416,15,95.91,1
36.0954,597,0.00000,0.31525,0.07499,73.88,73.00,0.1421,15,95.90,1
36.1532,598,0.00000,0.32172,0.08346,73.75,73.00,0.1412,15,96.01,1
36.2104,599,0.00000,0.33673,0.08590,73.71,73.00,0.1410,15,96.13,1
36.2670,600,0.00000,0.32748,0.08006,73.80,73.00,0.1416,15,96.07,1
36.3226,601,0.00000,0.33427,0.08256,73.76,73.00,0.1413,15,96.20,1
36.3855,602,0.00000,0.33504,0.08388,73.74,73.00,0.1412,15,96.29,1
36.4422,603,0.00000,0.33389,0.08507,73.72,73.00,0.1411,15,96.38,1
36.4984,604,0.00000,0.33827,0.08361,73.75,73.00,0.1412,15,96.46,1
36.5562,605,0.00000,0.32959,0.07718,73.84,73.00,0.1419,15,96.35,1
36.6168,606,0.00000,0.32229,0.07090,73.94,73.00,0.1426,15,96.27,1
36.6746,607,0.00000,0.33050,0.07825,73.83,73.00,0.1418,15,96.36,1
36.7305,608,0.00000,0.34228,0.08005,73.80,73.00,0.1416,15,96.46,1
36.7866,609,0.00000,0.34804,0.08068,73.79,73.00,0.1415,15,96.54,1
36.8445,610,0.00000,0.34741,0.08405,73.74,73.00,0.1412,15,96.56,1
36.9028,611,0.00000,0.33709,0.07298,73.91,73.00,0.1423,15,96.47,1
36.9607,612,0.00000,0.32509,0.06969,73.95,73.00,0.1427,15,96.38,1
37.0195,613,0.00000,0.31604,0.07049,73.94,73.00,0.1426,15,96.31,1
37.0835,614,-0.02491,0.25652,0.02738,74.59,74.00,0.1471,15,95.77,1
37.1393,615,-0.02630,0.24009,0.03001,74.55,74.00,0.1468,15,95.92,1
37.1962,616,-0.02018,0.27448,0.05806,74.13,74.00,0.1439,15,96.01,1
37.2538,617,0.00000,0.28012,0.08159,73.78,73.00,0.1414,15,95.93,1
37.3088,618,0.00000,0.31034,0.09018,73.65,73.00,0.1405,15,96.06,1
37.3646,619,0.00000,0.31374,0.08527,73.72,73.00,0.1410,15,95.97,1
37.4216,620,0.00000,0.31556,0.08436,73.73,73.00,0.1411,15,95.93,1
37.4798,621,0.00000,0.31876,0.08234,73.76,73.00,0.1414,15,95.90,1
37.5366,622,0.00000,0.33576,0.08947,73.66,73.00,0.1406,15,96.00,1
37.5953,623,0.00000,0.34518,0.09077,73.64,73.00,0.1405,15,96.10,1
37.6544,624,0.00000,0.35037,0.08890,73.67,73.00,0.1407,15,96.19,1
37.7124,625,0.00000,0.33760,0.07960,73.81,73.00,0.1416,15,96.14,1
37.7758,626,0.00000,0.31845,0.07615,73.86,73.00,0.1420,15,96.04,1
37.8340,627,0.00000,0.30613,0.07291,73.91,73.00,0.1423,15,95.97,1
37.8877,628,0.00000,0.29929,0.07110,73.93,73.00,0.1425,15,95.90,1
37.9423,629,-0.02139,0.25589,0.03704,74.44,74.00,0.1461,15,95.81,1
37.9974,630,-0.02053,0.26376,0.04562,74.32,74.00,0.1452,15,95.73,1
38.0554,631,-0.02535,0.23526,0.03188,74.52,74.00,0.1467,15,95.68,1
38.1129,632,0.00000,0.27045,0.07458,73.88,73.00,0.1422,15,95.83,1
38.1693,633,-0.02370,0.23704,0.04413,74.34,74.00,0.1454,15,95.72,1
38.2256,634,0.00000,0.27709,0.08118,73.78,73.00,0.1415,15,95.86,1
38.2838,635,0.00000,0.26528,0.07790,73.83,73.00,0.1418,15,95.99,1
38.3406,636,0.00000,0.28121,0.07938,73.81,73.00,0.1417,15,95.94,1
38.4007,637,0.00000,0.31477,0.08915,73.66,73.00,0.1406,15,96.03,1
38.4622,638,0.00000,0.33313,0.09388,73.59,73.00,0.1401,15,96.15,1
38.5160,639,0.00000,0.32866,0.08902,73.66,73.00,0.1407,15,96.06,1
38.5715,640,0.00000,0.32454,0.08280,73.76,73.00,0.1413,15,96.00,1
38.6269,641,0.00000,0.32355,0.07769,73.83,73.00,0.1418,15,95.99,1
38.6878,642,0.00000,0.31435,0.07457,73.88,73.00,0.1422,15,95.92,1
