t,frame,offset,heading,steer_cmd,servo_target_deg,servo_actual_deg,throttle,rows_found,lane_width_px,lines_visible
508.3413,7988,0.03371,-0.13178,0.05162,74.23,74.00,0.1446,13,89.63,1
508.4029,7989,0.03293,-0.12004,0.05211,74.22,74.00,0.1445,13,90.06,1
508.4659,7990,0.03656,-0.10419,0.06790,73.98,73.00,0.1429,13,90.56,1
508.5292,7991,0.02617,-0.21728,0.03144,74.53,74.00,0.1467,14,90.60,1
508.5872,7992,0.03527,-0.13891,0.07047,73.94,73.00,0.1426,13,90.94,1
508.6467,7993,0.04190,-0.08862,0.09268,73.61,73.00,0.1403,13,91.35,1
508.7084,7994,0.04561,-0.02153,0.10022,73.50,73.00,0.1395,13,91.61,1
508.7665,7995,0.04711,-0.00589,0.09941,73.51,73.00,0.1396,13,91.85,1
508.8242,7996,0.05025,-0.03685,0.10534,73.42,73.00,0.1389,13,91.85,1
508.8836,7997,0.08866,-0.15226,0.23503,71.47,71.00,0.1253,13,92.17,1
508.9420,7998,0.07196,-0.12759,0.14416,72.84,72.00,0.1349,13,92.17,1
509.0021,7999,0.06132,-0.09221,0.09635,73.55,73.00,0.1399,13,92.45,1
509.0631,8000,0.05480,-0.05895,0.07447,73.88,73.00,0.1422,13,92.45,1
509.1255,8001,0.04908,-0.04581,0.06054,74.09,74.00,0.1436,13,92.45,1
509.1875,8002,0.04541,-0.02775,0.05656,74.15,74.00,0.1441,13,92.45,1
509.2446,8003,0.04382,-0.02836,0.05976,74.10,74.00,0.1437,13,92.30,1
509.3029,8004,0.04407,-0.02747,0.06846,73.97,73.00,0.1428,13,92.30,1
509.3607,8005,0.04071,-0.02192,0.06230,74.07,74.00,0.1435,13,92.30,1
509.4244,8006,0.03879,-0.03018,0.06300,74.05,74.00,0.1434,13,92.30,1
509.4806,8007,0.03675,-0.02611,0.06200,74.07,74.00,0.1435,13,92.30,1
509.5368,8008,0.03736,-0.03581,0.07026,73.95,73.00,0.1426,13,92.57,1
509.5946,8009,0.04104,-0.03067,0.08760,73.69,73.00,0.1408,13,92.57,1
509.6526,8010,0.04299,-0.01976,0.09523,73.57,73.00,0.1400,13,92.62,1
509.7099,8011,0.04301,-0.01379,0.09466,73.58,73.00,0.1401,13,92.76,1
509.7679,8012,0.04420,-0.00368,0.09863,73.52,73.00,0.1396,13,92.76,1
509.8241,8013,0.04205,0.00443,0.09026,73.65,73.00,0.1405,13,92.76,1
509.8814,8014,0.04392,0.00359,0.09813,73.53,73.00,0.1397,13,92.78,1
509.9364,8015,0.04520,0.01157,0.10246,73.46,73.00,0.1392,13,92.50,1
509.9922,8016,0.04526,-0.00962,0.10182,73.47,73.00,0.1393,13,92.50,1
510.0493,8017,0.04252,-0.03241,0.09166,73.63,73.00,0.1404,13,92.50,1
510.1109,8018,0.04295,-0.03727,0.09527,73.57,73.00,0.1400,13,92.50,1
510.1721,8019,0.04371,-0.04102,0.09938,73.51,73.00,0.1396,13,92.65,1
510.2343,8020,0.04396,-0.04356,0.10096,73.49,73.00,0.1394,13,92.79,1
510.2941,8021,0.04517,-0.03502,0.10575,73.41,73.00,0.1389,13,92.91,1
510.3513,8022,0.04301,-0.03224,0.09799,73.53,73.00,0.1397,13,92.91,1
510.4091,8023,0.04473,-0.03007,0.10572,73.41,73.00,0.1389,13,92.91,1
510.4679,8024,0.04906,-0.02201,0.12121,73.18,73.00,0.1373,12,92.91,1
510.5315,8025,0.04881,-0.01108,0.11736,73.24,73.00,0.1377,13,92.72,1
510.5978,8026,0.04671,-0.01062,0.10853,73.37,73.00,0.1386,13,92.75,1
510.6609,8027,0.04674,-0.02261,0.10955,73.36,73.00,0.1385,13,92.77,1
510.7238,8028,0.04643,-0.02791,0.10942,73.36,73.00,0.1385,13,92.69,1
510.7880,8029,0.03578,-0.11346,0.07372,73.89,73.00,0.1423,13,89.12,1
510.8514,8030,0.03983,-0.14483,0.09699,73.55,73.00,0.1398,13,89.51,1
510.9117,8031,0.04336,-0.14870,0.11269,73.31,73.00,0.1382,13,89.86,1
510.9703,8032,0.05669,-0.21789,0.15945,72.61,72.00,0.1333,12,89.62,1
511.0331,8033,0.04783,-0.17011,0.11867,73.22,73.00,0.1375,13,91.46,1
511.0957,8034,0.05263,-0.14100,0.13576,72.96,72.00,0.1357,13,92.22,1
511.1570,8035,0.05295,-0.15435,0.13382,72.99,72.00,0.1359,12,91.69,1
511.2215,8036,0.04533,-0.07709,0.10517,73.42,73.00,0.1390,13,91.52,1
511.2889,8037,0.04139,-0.05859,0.09649,73.55,73.00,0.1399,12,92.72,1
511.3558,8038,0.00000,0.15032,-0.05271,76.84,76.00,0.1445,15,91.90,1
511.4220,8039,0.00000,0.29104,0.05056,74.24,74.00,0.1447,11,93.06,1
511.4900,8040,0.00000,0.01790,0.03790,74.43,74.00,0.1460,14,91.70,1
511.5562,8041,-0.06965,0.17150,-0.21524,82.53,82.00,0.1274,18,89.12,1
511.6173,8042,-0.07936,0.17944,-0.18369,81.43,81.00,0.1307,20,90.25,1
511.6801,8043,0.00000,-0.24014,0.11406,73.29,73.00,0.1380,17,92.12,1
511.7443,8044,0.07416,-0.40289,0.39320,69.10,69.00,0.1087,22,95.01,1
511.8094,8045,0.16639,-0.48680,0.63708,65.44,65.00,0.0831,21,92.11,1
511.8753,8046,0.24968,-0.61701,0.80194,62.97,62.00,0.0658,21,85.50,1
511.9380,8047,0.25993,-0.77200,0.69604,64.56,64.00,0.0769,20,79.60,1
512.0002,8048,0.26054,-0.60995,0.59255,66.11,66.00,0.0878,17,73.84,1
512.0616,8049,0.18754,-0.54751,0.26568,71.01,71.00,0.1221,12,68.95,1
512.1259,8050,0.14177,0.15078,0.11022,73.35,73.00,0.1384,10,68.95,1
512.1966,8051,0.09226,0.31706,-0.01849,75.65,75.00,0.1481,13,68.95,1
512.2625,8052,0.00000,0.66056,-0.25369,83.88,83.00,0.1234,16,69.10,1
512.3312,8053,0.00000,0.56844,-0.14206,79.97,79.00,0.1351,19,70.95,1
512.3943,8054,0.02243,0.36867,-0.00342,75.12,75.00,0.1496,19,72.48,1
512.4622,8055,0.00000,0.23383,-0.04013,76.40,76.00,0.1458,16,72.66,1
512.5310,8056,0.00000,0.01990,0.01533,74.77,74.00,0.1484,16,73.72,1
512.6065,8057,-0.04702,0.18492,-0.11754,79.11,79.00,0.1377,22,75.72,1
512.6714,8058,-0.09428,0.32951,-0.22448,82.86,82.00,0.1264,25,77.55,1
512.7411,8059,-0.12882,0.40026,-0.26441,84.25,84.00,0.1222,24,78.07,1
512.8128,8060,-0.13255,0.51218,-0.19495,81.82,81.00,0.1295,25,78.40,1
512.8770,8061,-0.12669,0.56542,-0.12476,79.37,79.00,0.1369,24,78.75,1
512.9385,8062,-0.12660,0.59672,-0.09501,78.33,78.00,0.1400,23,79.22,1
513.0006,8063,-0.12693,0.63453,-0.07516,77.63,77.00,0.1421,23,79.32,1
513.0644,8064,-0.12852,0.62881,-0.06623,77.32,77.00,0.1430,24,80.04,1
513.1334,8065,-0.13095,0.60468,-0.06353,77.22,77.00,0.1433,23,79.95,1
513.1956,8066,-0.11294,0.52234,0.00630,74.91,74.00,0.1493,22,79.63,1
513.2605,8067,-0.04249,0.36233,0.24115,71.38,71.00,0.1247,17,80.55,1
513.3234,8068,0.00000,0.17898,0.37132,69.43,69.00,0.1110,11,79.93,1
513.3881,8069,0.06691,0.15900,0.47288,67.91,67.00,0.1003,7,77.24,1
513.4473,8070,0.11682,-0.11862,0.55464,66.68,66.00,0.0918,6,77.24,1
513.5072,8071,0.14369,-0.02581,0.54574,66.81,66.00,0.0927,5,77.24,1
513.5653,8072,0.10814,0.12319,0.33035,70.04,70.00,0.1153,4,77.24,1
513.6246,8073,0.08372,0.39170,0.20473,71.93,71.00,0.1285,3,77.24,1
513.6863,8074,0.15586,0.14856,0.44818,68.28,68.00,0.1029,3,77.24,1
513.7481,8075,0.18807,0.51684,0.50145,67.48,67.00,0.0973,4,73.31,1
513.8106,8076,0.17545,0.78851,0.38916,69.16,69.00,0.1091,5,73.31,1
513.8742,8077,0.08290,0.96782,0.03002,74.55,74.00,0.1468,5,70.73,1
513.9350,8078,0.06705,0.82968,0.01877,74.72,74.00,0.1480,14,70.54,1
513.9984,8079,0.00000,0.57006,-0.12130,79.25,79.00,0.1373,15,72.41,1
514.0623,8080,0.00000,0.44438,-0.13335,79.67,79.00,0.1360,18,74.21,1
514.1253,8081,-0.05372,0.04342,-0.21488,82.52,82.00,0.1274,16,75.58,1
514.1861,8082,-0.04732,-0.18424,-0.11469,79.01,79.00,0.1380,14,75.20,1
514.2467,8083,0.00000,-0.09305,0.12289,73.16,73.00,0.1371,14,75.87,1
514.3070,8084,0.04015,0.01271,0.23626,71.46,71.00,0.1252,15,77.14,1
514.3699,8085,0.03333,0.02716,0.18445,72.23,72.00,0.1306,14,78.14,1
514.4303,8086,0.06938,0.17561,0.29711,70.54,70.00,0.1188,16,79.00,1
514.4900,8087,0.06960,0.12724,0.26235,71.06,71.00,0.1225,16,79.80,1
514.5519,8088,0.06465,0.26378,0.21921,71.71,71.00,0.1270,18,81.12,1
514.6121,8089,0.02099,0.41480,0.05260,74.21,74.00,0.1445,15,81.91,1
514.6724,8090,0.00000,0.45941,-0.00504,75.18,75.00,0.1495,15,82.98,1
514.7305,8091,0.00000,0.39349,0.01472,74.78,74.00,0.1485,14,83.96,1
514.7884,8092,0.00000,0.40064,0.08661,73.70,73.00,0.1409,14,84.08,1
514.8500,8093,0.03522,-0.01088,0.19268,72.11,72.00,0.1298,12,83.47,1
514.9105,8094,0.07738,0.03251,0.32709,70.09,70.00,0.1157,14,82.48,1
514.9702,8095,0.11420,0.05289,0.41595,68.76,68.00,0.1063,12,82.22,1
515.0301,8096,0.09980,-0.41846,0.31004,70.35,70.00,0.1174,12,82.08,1
515.0924,8097,0.09456,-0.44596,0.26247,71.06,71.00,0.1224,12,81.62,1
515.1506,8098,0.09357,-0.26482,0.24404,71.34,71.00,0.1244,15,81.04,1
515.2115,8099,0.05044,-0.34351,0.08286,73.76,73.00,0.1413,18,79.83,1
515.2712,8100,0.00000,-0.47884,-0.04045,76.42,76.00,0.1458,19,78.93,1
515.3321,8101,-0.03672,-0.18235,-0.15018,80.26,80.00,0.1342,20,78.54,1
515.3990,8102,-0.06323,-0.06850,-0.16742,80.86,80.00,0.1324,19,77.91,1
515.4685,8103,-0.06724,-0.00959,-0.10613,78.71,78.00,0.1389,20,77.89,1
515.5338,8104,-0.07716,-0.01706,-0.09021,78.16,78.00,0.1405,20,77.70,1
515.6041,8105,-0.06361,0.04708,-0.00006,75.00,75.00,0.1500,18,77.15,1
515.6684,8106,-0.05070,0.01430,0.06142,74.08,74.00,0.1436,18,76.51,1
515.7336,8107,-0.04365,-0.07309,0.08767,73.68,73.00,0.1408,19,76.10,1
515.8030,8108,-0.03504,-0.11932,0.11269,73.31,73.00,0.1382,18,75.62,1
515.8793,8109,-0.03005,-0.14989,0.11849,73.22,73.00,0.1376,18,75.19,1
515.9428,8110,-0.03895,-0.21232,0.07830,73.83,73.00,0.1418,19,74.80,1
516.0050,8111,-0.05275,-0.28928,0.03003,74.55,74.00,0.1468,20,74.42,1
516.0679,8112,-0.04789,-0.25673,0.05605,74.16,74.00,0.1441,20,74.09,1
516.1298,8113,-0.04159,-0.30846,0.08055,73.79,73.00,0.1415,19,74.28,1
516.1944,8114,-0.04740,-0.36632,0.05700,74.14,74.00,0.1440,20,74.47,1
516.2577,8115,-0.04113,-0.37183,0.08066,73.79,73.00,0.1415,19,74.65,1
516.3192,8116,-0.03227,-0.32398,0.10784,73.38,73.00,0.1387,20,74.83,1
516.3853,8117,-0.04325,-0.40750,0.05971,74.10,74.00,0.1437,21,74.91,1
516.4543,8118,-0.03714,-0.39137,0.08230,73.77,73.00,0.1414,19,75.02,1
516.5253,8119,-0.05211,-0.37653,0.02674,74.60,74.00,0.1472,20,74.63,1
516.5890,8120,-0.04564,-0.35709,0.05688,74.15,74.00,0.1440,19,74.75,1
516.6494,8121,-0.04024,-0.33878,0.07607,73.86,73.00,0.1420,20,75.50,1
516.7099,8122,-0.03497,-0.33515,0.09066,73.64,73.00,0.1405,19,75.52,1
516.7734,8123,-0.03877,-0.36835,0.07037,73.94,73.00,0.1426,20,75.53,1
516.8344,8124,-0.03217,-0.30943,0.09121,73.63,73.00,0.1404,20,75.57,1
516.8976,8125,-0.02933,-0.30389,0.09422,73.59,73.00,0.1401,20,76.23,1
516.9662,8126,-0.02693,-0.30815,0.09479,73.58,73.00,0.1400,19,76.21,1
517.0327,8127,-0.02628,-0.30916,0.08988,73.65,73.00,0.1406,20,76.82,1
517.0953,8128,-0.03138,-0.30239,0.06697,74.00,73.00,0.1430,21,76.73,1
517.1560,8129,-0.03121,-0.30100,0.06737,73.99,73.00,0.1429,20,77.29,1
517.2187,8130,-0.03795,-0.34807,0.04342,74.35,74.00,0.1454,20,77.10,1
517.2856,8131,-0.04316,-0.37814,0.03015,74.55,74.00,0.1468,20,76.98,1
517.3478,8132,-0.04546,-0.39720,0.02872,74.57,74.00,0.1470,20,76.89,1
517.4095,8133,-0.04124,-0.32092,0.04948,74.26,74.00,0.1448,19,77.00,1
517.4766,8134,0.00000,-0.21399,0.16949,72.46,72.00,0.1322,20,78.72,1
517.5505,8135,0.04042,-0.30339,0.30494,70.43,70.00,0.1180,13,77.86,1
517.6141,8136,0.09865,0.01158,0.45276,68.21,68.00,0.1025,13,76.94,1
517.6822,8137,0.14854,0.40796,0.53972,66.90,66.00,0.0933,12,74.97,1
517.7484,8138,0.16360,0.45669,0.49829,67.53,67.00,0.0977,9,72.01,1
517.8247,8139,0.10120,0.14753,0.20036,71.99,71.00,0.1290,4,67.26,1
517.8926,8140,0.10232,0.14759,0.17597,72.36,72.00,0.0000,2,67.26,0
517.9634,8141,0.10338,0.14765,0.15047,72.74,72.00,0.0000,1,67.26,0
518.0323,8142,0.27367,0.12274,0.63378,65.49,65.00,0.0835,3,67.26,1
518.0972,8143,0.31399,0.11697,0.61087,65.84,65.00,0.0000,2,67.26,0
518.1665,8144,0.33281,0.14119,0.59711,66.04,66.00,0.0873,3,67.26,1
518.2284,8145,0.36297,0.14290,0.57387,66.39,66.00,0.0000,0,67.26,0
518.3001,8146,0.39335,0.14463,0.55234,66.71,66.00,0.0000,1,67.26,0
518.3640,8147,0.41915,0.14609,0.55286,66.71,66.00,0.0000,2,67.26,0
518.4313,8148,0.44284,0.14744,0.55373,66.69,66.00,0.0000,2,67.26,0
518.5042,8149,0.34959,0.52769,0.31063,70.34,70.00,0.1174,4,67.26,1
518.5831,8150,0.35705,0.50310,0.34058,69.89,69.00,0.1142,3,67.26,1
518.6507,8151,0.35898,0.54893,0.32138,70.18,70.00,0.0000,1,67.26,0
518.7147,8152,0.36063,0.58790,0.32138,70.18,70.00,0.0000,2,67.26,0
518.7776,8153,0.36208,0.62229,0.32135,70.18,70.00,0.0000,1,67.26,0
518.8426,8154,0.35631,-0.18796,0.31217,70.32,70.00,0.1172,4,67.26,1
518.9085,8155,0.32631,-0.24366,0.23466,71.48,71.00,0.1254,4,67.26,1
518.9800,8156,0.31718,-0.07309,0.23197,71.52,71.00,0.1256,3,67.26,1
519.0449,8157,0.36409,0.06770,0.41803,68.73,68.00,0.1061,4,67.26,1
519.1110,8158,0.37304,0.08324,0.39427,69.09,69.00,0.0000,1,67.26,0
519.1825,8159,0.36576,-0.36778,0.36090,69.59,69.00,0.1121,3,67.26,1
519.2486,8160,0.36932,-0.48216,0.34294,69.86,69.00,0.0000,2,67.26,0
519.3213,8161,0.17762,-0.36878,-0.22537,82.89,77.00,0.1263,3,67.26,1
519.3886,8162,0.10928,-0.32174,-0.32983,86.54,85.00,0.1154,6,67.26,1
519.4556,8163,0.04662,0.04439,-0.40555,89.19,89.00,0.1074,3,67.26,1
519.5318,8164,0.00000,0.14932,-0.40849,89.30,89.00,0.0000,2,67.26,0
519.5997,8165,0.00000,0.21642,-0.22742,82.96,82.00,0.1261,3,67.26,1
519.6725,8166,0.00000,0.30244,-0.20468,82.16,82.00,0.0000,1,67.26,0
519.7383,8167,0.07535,0.23049,0.10237,73.46,74.00,0.1393,5,67.26,1
519.8062,8168,0.07982,0.26606,0.10080,73.49,73.00,0.0000,2,67.26,0
519.8778,8169,0.19186,0.60124,0.42235,68.66,68.00,0.1057,4,67.26,1
519.9425,8170,0.26421,0.47260,0.58443,66.23,66.00,0.0886,3,67.26,1
520.0043,8171,0.30350,0.51396,0.57226,66.42,66.00,0.0000,2,67.26,0
520.0697,8172,0.28720,0.31647,0.44502,68.32,68.00,0.1033,5,67.26,1
520.1337,8173,0.29114,0.19301,0.41188,68.82,68.00,0.1068,4,67.26,1
520.1986,8174,0.26256,0.11140,0.28047,70.79,70.00,0.1206,3,67.26,1
520.2651,8175,0.26689,0.05018,0.26108,71.08,71.00,0.0000,1,67.26,0
520.3307,8176,0.23356,-0.23624,0.15243,72.71,72.00,0.1340,3,67.26,1
520.3936,8177,0.22744,-0.35021,0.14683,72.80,72.00,0.0000,2,67.26,0
520.4553,8178,0.22216,-0.44121,0.14709,72.79,72.00,0.0000,2,67.26,0
520.5183,8179,0.07423,0.59448,-0.25416,83.90,80.00,0.1233,3,67.26,1
520.5791,8180,0.00000,0.39855,-0.38312,88.41,88.00,0.1098,5,67.26,1
520.6436,8181,-0.08238,0.26016,-0.56091,94.63,94.00,0.0911,4,67.26,1
520.7076,8182,-0.08028,0.61213,-0.41017,89.36,89.00,0.1069,3,67.26,1
520.7713,8183,-0.07372,0.47366,-0.28650,85.03,85.00,0.1199,7,67.26,1
520.8320,8184,-0.09807,0.51172,-0.28162,84.86,84.00,0.0000,1,67.26,0
520.8933,8185,0.08223,0.43348,0.35522,69.67,76.00,0.1127,7,75.34,1
520.9554,8186,0.11409,0.43816,0.35238,69.71,69.00,0.0000,2,81.80,0
521.0248,8187,0.14644,0.44291,0.35460,69.68,69.00,0.0000,1,81.80,0
521.0883,8188,0.17294,0.44680,0.35436,69.68,69.00,0.0000,1,81.80,0
521.1590,8189,0.19919,0.45066,0.35620,69.66,69.00,0.0000,2,81.80,0
521.2215,8190,0.22050,0.45378,0.35587,69.66,69.00,0.0000,2,81.80,0
521.2884,8191,0.00000,-0.85914,-0.13700,79.80,77.00,0.1356,3,81.80,1
521.3613,8192,0.04980,-0.40753,-0.00106,75.04,75.00,0.1499,3,81.80,1
521.4266,8193,0.15777,-0.16660,0.35486,69.68,69.00,0.1127,5,81.80,1
521.4920,8194,0.17078,0.10379,0.33772,69.93,69.00,0.1145,6,81.80,1
521.5555,8195,0.10825,0.52062,0.06351,74.05,74.00,0.1433,5,81.80,1
521.6231,8196,0.18823,0.45141,0.36164,69.58,69.00,0.1120,3,85.72,1
521.6852,8197,0.17410,0.36102,0.26183,71.07,71.00,0.1225,8,88.15,1
521.7451,8198,0.14733,0.25724,0.14574,72.81,72.00,0.1347,6,84.28,1
521.8104,8199,0.08282,0.27533,-0.07414,77.59,77.00,0.1422,9,81.12,1
521.8736,8200,0.03408,0.61156,-0.19057,81.67,81.00,0.1300,8,79.41,1
521.9374,8201,0.02487,0.49075,-0.14795,80.18,80.00,0.1345,6,73.37,1
521.9997,8202,-0.05337,0.64361,-0.36165,87.66,87.00,0.1120,9,73.23,1
522.0612,8203,-0.08796,0.72627,-0.38408,88.44,88.00,0.1097,10,72.75,1
522.1242,8204,-0.09984,0.89106,-0.32895,86.51,86.00,0.1155,9,72.92,1
522.1844,8205,-0.14199,0.99444,-0.40197,89.07,89.00,0.1078,8,71.74,1
522.2442,8206,-0.13187,1.04130,-0.28456,84.96,84.00,0.1201,13,71.05,1
522.3087,8207,-0.14963,0.79775,-0.29231,85.23,85.00,0.1193,8,69.48,1
522.3787,8208,-0.13644,0.40542,-0.19298,81.75,81.00,0.1297,9,68.59,1
522.4413,8209,-0.04641,0.61239,0.13940,72.91,73.00,0.1354,11,67.30,1
522.5009,8210,0.00000,-0.12222,0.22034,71.69,71.00,0.1269,9,65.55,1
522.5597,8211,0.06034,-0.41246,0.40234,68.96,68.00,0.1078,9,64.76,1
522.6257,8212,0.11373,-0.67449,0.48297,67.76,67.00,0.0993,10,64.60,1
522.6892,8213,0.14227,-0.59305,0.47277,67.91,67.00,0.1004,9,64.28,1
522.7505,8214,0.11172,-0.68841,0.27275,70.91,70.00,0.1214,6,61.47,1
522.8088,8215,0.06377,-0.20698,0.06256,74.06,74.00,0.1434,8,59.03,1
522.8693,8216,0.00000,-0.12140,-0.12588,79.41,79.00,0.1368,8,58.61,1
522.9294,8217,-0.04989,0.28250,-0.28935,85.13,85.00,0.1196,9,58.76,1
522.9889,8218,-0.11401,0.68491,-0.44057,90.42,90.00,0.1037,9,60.80,1
523.0502,8219,-0.13643,0.95298,-0.41732,89.61,89.00,0.1062,9,60.64,1
523.1092,8220,-0.14442,1.10498,-0.35951,87.58,87.00,0.1123,9,60.82,1
523.1671,8221,-0.18924,0.87916,-0.45229,90.83,90.00,0.1025,9,61.23,1
523.2250,8222,-0.14134,0.80678,-0.20555,82.19,82.00,0.1284,12,61.63,1
523.2882,8223,-0.08810,0.03952,0.00488,74.93,74.00,0.1495,9,60.81,1
523.3524,8224,0.03109,-0.42802,0.39462,69.08,69.00,0.1086,8,59.88,1
523.4128,8225,0.07970,-0.83164,0.45967,68.10,68.00,0.1017,8,59.77,1
523.4721,8226,0.06548,-0.92457,0.30175,70.47,70.00,0.1183,8,59.37,1
523.5311,8227,0.11540,-1.09276,0.40999,68.85,68.00,0.1070,9,60.23,1
523.5926,8228,0.17964,-0.94579,0.54911,66.76,66.00,0.0923,9,61.49,1
523.6559,8229,0.18727,-0.86236,0.46278,68.06,68.00,0.1014,10,61.07,1
523.7151,8230,0.12587,-0.68050,0.17083,72.44,72.00,0.1321,9,59.48,1
523.7757,8231,0.05793,-0.59540,-0.07762,77.72,77.00,0.1419,11,59.81,1
523.8340,8232,0.00000,-0.63269,-0.24309,83.51,83.00,0.1245,10,59.23,1
523.8950,8233,-0.06114,-0.36379,-0.37750,88.21,88.00,0.1104,10,59.73,1
523.9560,8234,-0.06092,0.28879,-0.27910,84.77,84.00,0.1207,10,59.32,1
524.0165,8235,-0.09491,0.26465,-0.32927,86.52,86.00,0.1154,15,60.24,1
524.0779,8236,-0.10056,0.44714,-0.27426,84.60,84.00,0.1212,10,60.98,1
524.1417,8237,-0.12324,0.07498,-0.29593,85.36,85.00,0.1189,9,60.70,1
524.2009,8238,-0.08317,0.28188,-0.10227,78.58,78.00,0.1393,14,62.85,1
524.2642,8239,-0.05527,0.12420,0.00457,74.93,74.00,0.1495,10,63.08,1
524.3285,8240,-0.02340,0.02330,0.10019,73.50,73.00,0.1395,12,63.13,1
524.3911,8241,0.00000,-0.01125,0.18778,72.18,72.00,0.1303,13,64.69,1
524.4504,8242,0.03526,-0.23380,0.21775,71.73,71.00,0.1271,13,65.69,1
524.5115,8243,0.05995,-0.12041,0.25218,71.22,71.00,0.1235,13,67.17,1
524.5718,8244,0.07331,-0.00335,0.24423,71.34,71.00,0.1244,14,68.67,1
524.6313,8245,0.05823,-0.11577,0.14379,72.84,72.00,0.1349,14,69.78,1
524.6900,8246,0.05176,-0.00642,0.09868,73.52,73.00,0.1396,13,70.38,1
524.7479,8247,0.04110,0.04415,0.04997,74.25,74.00,0.1448,13,71.15,1
524.8055,8248,0.03692,0.13935,0.03521,74.47,74.00,0.1463,13,71.82,1
524.8620,8249,0.04190,0.11805,0.05597,74.16,74.00,0.1441,13,72.74,1
524.9178,8250,0.05490,0.24318,0.10112,73.48,73.00,0.1394,14,73.44,1
524.9748,8251,0.05593,0.20500,0.09493,73.58,73.00,0.1400,13,74.04,1
525.0303,8252,0.05984,0.20508,0.10141,73.48,73.00,0.1394,14,74.55,1
525.0886,8253,0.05711,0.12353,0.08345,73.75,73.00,0.1412,13,75.04,1
525.1455,8254,0.06136,0.12793,0.09511,73.57,73.00,0.1400,13,75.41,1
525.2008,8255,0.05992,0.09143,0.08494,73.73,73.00,0.1411,13,75.80,1
525.2579,8256,0.06078,0.07439,0.08553,73.72,73.00,0.1410,13,76.19,1
525.3162,8257,0.06278,0.11302,0.09054,73.64,73.00,0.1405,14,76.57,1
525.3766,8258,0.05999,0.08462,0.07802,73.83,73.00,0.1418,13,76.91,1
525.4364,8259,0.05730,0.07117,0.06917,73.96,73.00,0.1427,13,77.15,1
525.4997,8260,0.05477,0.04917,0.06319,74.05,74.00,0.1434,13,77.38,1
525.5590,8261,0.05518,0.04304,0.06876,73.97,73.00,0.1428,13,77.57,1
525.6161,8262,0.05503,0.04474,0.07111,73.93,73.00,0.1425,13,77.71,1
525.6735,8263,0.05694,0.03665,0.08038,73.79,73.00,0.1416,13,77.86,1
525.7315,8264,0.04994,-0.03675,0.05645,74.15,74.00,0.1441,13,78.00,1
525.7896,8265,0.05245,-0.01259,0.07129,73.93,73.00,0.1425,13,78.10,1
525.8469,8266,0.05266,0.01342,0.07476,73.88,73.00,0.1422,13,78.23,1
525.9049,8267,0.05281,0.03129,0.07746,73.84,73.00,0.1419,13,78.35,1
525.9588,8268,0.05463,0.04572,0.08553,73.72,73.00,0.1410,13,78.45,1
526.0149,8269,0.05655,0.04967,0.09263,73.61,73.00,0.1403,13,78.49,1
526.0762,8270,0.05458,0.05424,0.08466,73.73,73.00,0.1411,13,78.57,1
526.1342,8271,0.05425,0.04749,0.08465,73.73,73.00,0.1411,13,78.59,1
526.1919,8272,0.04923,-0.02720,0.06831,73.98,73.00,0.1428,13,78.68,1
526.2496,8273,0.05063,-0.01188,0.07817,73.83,73.00,0.1418,13,78.75,1
526.3055,8274,0.05793,0.08828,0.10675,73.40,73.00,0.1388,13,78.84,1
526.3619,8275,0.06326,0.15876,0.12274,73.16,73.00,0.1371,13,78.88,1
526.4195,8276,0.06254,0.10873,0.11454,73.28,73.00,0.1380,13,78.85,1
526.4774,8277,0.06480,0.16355,0.11934,73.21,73.00,0.1375,13,78.88,1
526.5363,8278,0.06704,0.20169,0.12365,73.15,73.00,0.1370,13,78.91,1
526.5951,8279,0.06466,0.13070,0.11136,73.33,73.00,0.1383,13,78.87,1
526.6521,8280,0.06177,0.08653,0.10058,73.49,73.00,0.1394,13,78.84,1
526.7127,8281,0.06425,0.13014,0.11144,73.33,73.00,0.1383,13,78.80,1
526.7804,8282,0.06108,0.08174,0.10042,73.49,73.00,0.1395,13,78.76,1
526.8398,8283,0.05657,0.06238,0.08746,73.69,73.00,0.1408,13,78.83,1
526.9009,8284,0.05617,0.05590,0.09175,73.62,73.00,0.1404,13,78.79,1
526.9602,8285,0.05039,-0.03842,0.07611,73.86,73.00,0.1420,13,78.75,1
527.0191,8286,0.04313,-0.08304,0.05839,74.12,74.00,0.1439,13,78.77,1
527.0813,8287,0.04518,-0.04909,0.07736,73.84,73.00,0.1419,13,78.78,1
527.1412,8288,0.04299,-0.09295,0.07634,73.85,73.00,0.1420,13,78.73,1
527.1999,8289,0.04237,-0.12031,0.08069,73.79,73.00,0.1415,13,78.68,1
527.2595,8290,0.03971,-0.12589,0.07683,73.85,73.00,0.1419,13,78.69,1
527.3188,8291,0.04413,-0.06323,0.09853,73.52,73.00,0.1397,13,78.76,1
527.3806,8292,0.05316,0.06223,0.13168,73.02,73.00,0.1362,13,78.78,1
527.4394,8293,0.05467,0.07032,0.13175,73.02,73.00,0.1362,13,78.77,1
527.5030,8294,0.05406,0.07633,0.12466,73.13,73.00,0.1369,13,78.81,1
527.5680,8295,0.04903,0.00334,0.10457,73.43,73.00,0.1390,13,78.87,1
527.6276,8296,0.05755,0.07941,0.13650,72.95,72.00,0.1357,13,78.88,1
527.6867,8297,0.06309,0.16484,0.15170,72.72,72.00,0.1341,13,78.90,1
